primers,digest,y.intercept,slope,r.squared,adj.r.squared,qpcr.effic
m14253,HincII,25.323914897683835,-1.609211409230707,0.9987523851695455,0.9985741544794805,0.8615740439511737
Ncb2_v1,HincII,25.325079749091415,-1.598369430413273,0.9977005344831397,0.9973720394093025,0.8694375140959731
p13150,HincII,25.60641596496599,-1.584213608802397,0.9978264274258455,0.9975159170581092,0.8799177157481388
